EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined
1597,13,VIDEO,112,2023-08-03,14,1,4135-458
1598,14,Socialmedia,174,2023-01-29,7,19,5780-1606
1599,34,Socialmedia,245,2023-09-25,16,20,3274-908
1600,38,VIDEO,8,2025-02-08,11,4,2102-166
1601,44,newsletter,2,2025-08-11,10,16,1003-51
1602,40,Newsletter,0,2025-12-07,2,9,175-4
1603,40,Video,36,2024-04-09,14,4,1482-162
1604,31,Video,24,2025-02-17,7,5,2573-358
1605,34,Blog,63,2024-09-20,6,17,3500-341
1606,8,BLOG,42,2024-09-11,9,4,2950-364
1607,7,NEWSLETTER,198,2023-11-08,20,16,3582-716
1608,19,blog,97,2024-08-15,8,3,4345-844
1609,39,Socialmedia,3,2025-04-08,4,2,2108-97
1610,38,Socialmedia,380,2023-05-31,8,20,2861-964
1611,17,socialmedia,14,2025-02-20,17,1,1007-115
1612,24,socialmedia,68,2024-08-11,11,13,3619-417
1613,24,Newsletter,10,2025-01-12,19,4,730-65
1614,23,Newsletter,51,2024-10-20,7,17,2410-366
1615,1,BLOG,0,2025-12-09,7,16,813-11
1616,2,Socialmedia,136,2023-12-17,11,7,4737-445
1617,1,blog,329,2023-05-19,14,12,7361-1919
1618,40,video,0,2025-07-24,14,4,1086-27
1619,33,Blog,0,2025-12-28,9,18,906-18
1620,1,Blog,535,2023-04-13,12,12,6216-1342
1621,10,Newsletter,8,2025-01-19,1,5,1670-110
1622,35,NEWSLETTER,664,2023-02-05,17,12,7503-2606
1623,28,video,1,2025-05-20,8,1,766-19
1624,39,Blog,167,2023-04-25,7,7,4123-840
1625,27,socialmedia,86,2024-08-08,10,16,2289-420
1626,43,video,21,2025-03-30,10,14,1749-213
1627,40,SOCIALMEDIA,9,2025-01-21,12,13,2347-78
1628,3,blog,6,2025-03-05,7,17,2702-95
1629,21,NEWSLETTER,1,2025-07-18,12,7,331-25
1630,39,blog,673,2023-04-15,13,15,8455-2832
1631,29,Blog,2,2024-11-24,14,11,878-34
1632,34,newsletter,3,2025-07-05,7,4,1608-61
1633,45,newsletter,66,2024-08-02,8,14,2259-526
1634,16,Socialmedia,21,2025-02-24,11,6,1880-261
1635,12,Video,6,2025-03-03,6,19,1149-74
1636,47,SOCIALMEDIA,175,2023-12-26,10,19,3394-1017
1637,27,VIDEO,37,2024-06-03,10,16,3353-586
1638,3,VIDEO,195,2023-09-26,6,4,3441-986
1639,44,newsletter,208,2023-03-15,20,9,6434-801
1640,19,newsletter,23,2023-02-28,17,3,1529-224
1641,29,newsletter,1,2025-08-17,4,18,1114-56
1642,22,Socialmedia,0,2025-07-21,8,7,714-18
1643,42,VIDEO,1,2025-07-05,10,20,285-22
1644,14,socialmedia,511,2023-02-02,15,15,9091-3366
1645,4,VIDEO,343,2023-08-14,2,14,7207-1077
1646,14,video,128,2024-01-19,16,6,2395-759
1647,31,SOCIALMEDIA,47,2024-07-03,3,16,2071-279
1648,17,newsletter,14,2024-12-30,15,16,2156-167
1649,40,Newsletter,0,2025-11-29,1,10,852-14
1650,12,blog,567,2023-01-07,15,6,6491-1349
1651,16,blog,6,2024-12-14,19,2,1186-128
1652,21,Newsletter,407,2023-03-17,1,19,2403-889
1653,39,video,0,2025-09-17,3,4,403-4
1654,39,Blog,351,2023-05-04,20,10,3864-825
1655,25,Socialmedia,0,2025-10-18,12,12,200-4
1656,20,Socialmedia,0,2025-09-11,8,2,997-17
1657,40,Socialmedia,5,2024-11-02,2,10,2671-150
1658,33,Video,287,2023-09-08,14,16,3933-1509
1659,31,Socialmedia,3,2025-03-26,5,4,664-74
1660,43,video,17,2025-02-27,15,8,1621-137
1661,4,socialmedia,0,2025-12-02,13,15,875-33
1662,11,video,436,2023-04-12,14,10,7255-1085
1663,44,BLOG,1,2025-04-23,7,5,907-34
1664,49,blog,33,2024-01-11,15,1,473-135
1665,17,Socialmedia,70,2024-03-24,13,6,4362-388
1666,3,Socialmedia,0,2025-03-13,5,2,106-6
1667,12,socialmedia,0,2025-10-03,3,7,210-2
1668,36,Video,0,2025-11-06,6,12,384-15
1669,33,Socialmedia,135,2023-06-07,7,13,5672-1412
1670,45,blog,12,2025-01-14,18,7,754-90
1671,19,Socialmedia,317,2023-11-05,9,11,6328-1226
1672,13,Video,137,2023-07-19,1,17,5421-1005
1673,21,Blog,0,2025-11-11,14,10,879-22
1674,28,SOCIALMEDIA,17,2024-05-05,11,7,3430-228
1675,40,Socialmedia,9,2025-05-29,15,3,1717-102
1676,31,SOCIALMEDIA,132,2023-05-22,17,12,929-344
1677,18,blog,10,2024-12-26,5,5,3170-236
1678,25,NEWSLETTER,10,2025-04-08,20,17,1857-210
1679,23,SOCIALMEDIA,1,2025-08-16,2,2,858-38
1680,50,Newsletter,920,2023-02-25,16,20,5682-2221
1681,32,video,4,2025-05-27,12,7,681-61
1682,3,Socialmedia,86,2023-07-27,4,3,1860-361
1683,1,BLOG,626,2023-03-11,5,11,7735-2945
1684,12,SOCIALMEDIA,21,2024-11-25,18,6,2451-151
1685,28,Newsletter,1,2025-07-22,3,2,349-20
1686,14,blog,234,2023-04-09,2,16,7492-1801
1687,46,video,7,2024-04-25,2,2,229-30
1688,41,SOCIALMEDIA,33,2023-08-27,15,17,1889-173
1689,36,Video,10,2024-08-27,2,13,1171-185
1690,22,Video,0,2025-10-24,7,18,760-21
1691,30,Blog,1,2025-07-19,5,7,914-63
1692,10,SOCIALMEDIA,119,2023-02-17,6,15,3662-918
1693,4,VIDEO,12,2024-09-08,6,11,1148-226
1694,23,Newsletter,69,2023-11-28,16,20,5017-718
1695,41,Blog,16,2024-07-12,9,3,3072-197
1696,10,newsletter,40,2024-03-25,2,15,5719-366
1697,3,NEWSLETTER,154,2023-07-03,16,1,4724-1111
1698,38,Socialmedia,607,2023-04-18,3,7,6408-2800
1699,15,NEWSLETTER,15,2024-08-29,16,11,3158-220
1700,7,Blog,2,2025-05-07,5,2,286-20
1701,23,video,51,2024-08-22,11,16,3614-230
1702,46,Video,196,2024-06-29,13,4,4874-986
1703,11,newsletter,1,2025-04-07,4,1,848-67
1704,3,newsletter,38,2023-09-28,5,6,1493-176
1705,31,socialmedia,502,2023-03-26,5,8,9142-1364
1706,37,VIDEO,0,2025-12-23,4,14,203-9
1707,15,NEWSLETTER,2,2025-05-24,12,13,481-38
1708,12,Newsletter,7,2025-01-31,3,16,3013-94
1709,32,Video,93,2023-04-30,16,14,2386-518
1710,6,newsletter,17,2025-04-30,20,10,1769-180
1711,31,VIDEO,8,2025-03-01,7,10,603-81
1712,10,Socialmedia,39,2024-07-18,9,7,3117-348
1713,38,Newsletter,23,2024-12-12,13,12,2078-136
1714,19,BLOG,80,2024-05-21,19,8,3635-346
1715,12,Blog,1151,2023-02-14,11,15,9195-3901
1716,44,blog,3,2024-12-31,1,2,295-29
1717,1,Socialmedia,7,2025-03-01,13,19,1924-136
1718,21,socialmedia,79,2024-06-27,3,12,3552-882
1719,31,blog,112,2024-07-13,5,17,3043-538
1720,19,socialmedia,13,2024-08-17,7,20,1846-158
1721,16,Socialmedia,83,2023-08-25,19,9,6906-541
1722,10,newsletter,83,2024-03-01,7,16,3699-432
1723,43,socialmedia,26,2024-12-06,13,5,2177-230
1724,42,Video,169,2023-10-28,14,17,2080-467
1725,13,video,119,2023-09-09,13,13,1557-401
1726,24,Video,145,2023-04-26,2,19,3831-535
1727,16,Blog,241,2023-07-30,3,11,4127-965
1728,6,Socialmedia,49,2024-12-30,5,6,2951-369
1729,24,Socialmedia,202,2024-03-25,19,19,3437-810
1730,48,Blog,2,2025-04-20,8,15,1278-40
1731,20,newsletter,0,2025-09-29,19,6,556-24
1732,48,socialmedia,19,2025-02-13,3,6,2811-228
1733,23,blog,7,2024-09-13,17,3,1770-87
1734,4,Socialmedia,2,2025-07-05,11,20,776-49
1735,7,SOCIALMEDIA,176,2023-08-02,12,1,4302-1198
1736,38,blog,358,2023-06-19,5,10,5638-2300
1737,20,Blog,5,2025-01-27,6,10,1043-146
1738,18,Socialmedia,2,2025-06-10,10,20,364-27
1739,44,video,52,2024-05-13,11,1,1693-235
1740,11,video,1,2025-05-23,1,13,1282-68
1741,13,BLOG,1181,2023-03-14,15,16,7359-2674
1742,36,VIDEO,64,2023-01-23,1,20,508-139
1743,38,socialmedia,32,2024-02-16,12,20,1955-183
1744,47,Newsletter,376,2023-05-16,7,6,6624-1044
1745,26,socialmedia,77,2024-05-08,19,16,4093-835
1746,41,Newsletter,14,2024-10-05,10,4,825-160
1747,43,BLOG,0,2025-08-29,9,6,601-22
1748,4,Newsletter,32,2024-03-16,11,2,2365-178
1749,18,Blog,129,2024-10-18,2,1,3912-677
1750,26,newsletter,17,2024-12-19,12,13,2760-118
1751,4,NEWSLETTER,58,2023-07-27,8,12,1237-340
1752,37,Newsletter,46,2023-12-16,10,7,1765-373
1753,47,socialmedia,210,2024-03-07,17,2,4758-863
1754,49,newsletter,365,2023-11-14,15,12,6821-1786
1755,23,Blog,60,2023-11-25,15,11,1901-209
1756,29,SOCIALMEDIA,316,2023-08-05,13,10,2702-848
1757,46,VIDEO,0,2025-10-09,14,2,479-18
1758,25,Socialmedia,447,2023-09-26,20,11,6840-1294
1759,38,Newsletter,3,2024-08-25,19,8,301-33
1760,45,blog,218,2024-05-11,10,6,4504-803
1761,46,Video,28,2024-03-17,7,20,741-214
1762,47,Video,0,2025-07-25,13,5,571-13
1763,37,Socialmedia,303,2023-09-05,18,13,4562-960
1764,37,socialmedia,38,2025-01-11,18,18,2242-328
1765,27,Blog,12,2025-01-01,4,16,1701-146
1766,28,video,223,2023-10-27,10,3,3633-878
1767,21,video,10,2024-09-24,6,14,896-69
1768,30,video,397,2024-02-03,5,14,5074-1437
1769,4,VIDEO,3,2025-02-15,17,18,1799-94
1770,5,newsletter,0,2025-10-07,8,1,558-7
1771,13,Newsletter,46,2024-12-18,17,3,3384-371
1772,29,socialmedia,22,2024-08-10,20,6,2050-269
1773,32,video,0,2025-12-14,8,19,480-6
1774,23,newsletter,1,2025-08-14,19,11,705-29
1775,9,newsletter,0,2025-09-26,15,17,532-20
1776,42,newsletter,33,2024-06-26,2,2,2859-232
1777,45,blog,3,2024-04-10,3,3,640-61
1778,37,socialmedia,176,2023-06-04,5,20,3264-474
1779,29,Newsletter,359,2023-08-26,11,20,7688-2234
1780,10,blog,0,2025-10-03,6,17,743-14
1781,7,video,317,2023-05-21,13,13,3042-749
1782,34,Socialmedia,18,2024-09-27,7,12,929-161
1783,16,newsletter,436,2023-08-29,11,14,5153-1276
1784,22,blog,8,2025-04-25,1,7,1699-130
1785,46,Socialmedia,846,2023-07-13,20,7,6879-2422
1786,39,Newsletter,72,2023-03-22,9,9,1455-231
1787,33,socialmedia,0,2025-06-19,3,11,252-8
1788,28,SOCIALMEDIA,242,2023-08-18,13,15,7447-2462
1789,4,blog,0,2025-11-15,14,14,30-0
1790,41,Socialmedia,114,2024-05-08,5,5,3289-440
1791,37,VIDEO,150,2024-01-21,12,8,4835-872
1792,45,socialmedia,657,2023-07-11,5,15,5903-2396
1793,49,BLOG,37,2023-09-06,5,7,852-251
1794,25,video,277,2024-04-21,9,8,5150-1425
1795,6,socialmedia,0,2025-12-07,4,8,383-4
1796,4,BLOG,27,2024-08-23,6,5,1638-328
1797,19,Video,0,2025-07-11,18,19,367-15
1798,6,Blog,304,2023-06-05,5,4,2869-875
1799,47,Socialmedia,92,2023-04-27,13,10,2802-723
1800,1,newsletter,192,2024-09-11,18,16,4274-894
1801,14,socialmedia,739,2023-03-09,16,12,8806-3547
1802,11,Newsletter,31,2024-11-18,11,5,2267-336
1803,36,Socialmedia,271,2023-03-05,17,8,5407-2398
1804,39,Socialmedia,252,2023-11-05,8,3,6258-2159
1805,2,SOCIALMEDIA,144,2024-04-24,6,1,3412-947
1806,34,Newsletter,836,2023-02-28,5,7,8859-2675
1807,35,SOCIALMEDIA,4,2025-01-16,1,3,255-39
1808,24,Socialmedia,148,2024-05-16,19,7,4480-1057
1809,16,VIDEO,1,2025-06-14,1,7,490-40
1810,20,video,116,2023-09-02,12,7,7352-781
1811,31,blog,356,2023-06-18,14,13,5849-1010
1812,29,Video,55,2024-11-09,11,2,2920-501
1813,12,Blog,200,2024-02-09,12,14,4543-1407
1814,6,Blog,0,2025-10-25,3,15,89-1
1815,49,video,0,2025-11-28,3,12,627-21
1816,1,Socialmedia,147,2023-02-03,19,13,1722-811
1817,40,Newsletter,412,2023-04-15,8,3,4437-1178
1818,28,blog,31,2024-05-23,3,2,1246-241
1819,14,socialmedia,139,2023-11-14,4,2,3562-446
1820,23,socialmedia,66,2024-07-13,13,11,2774-480
1821,24,VIDEO,4,2025-06-01,3,15,683-50
1822,45,video,47,2023-08-26,5,15,424-131
1823,9,SOCIALMEDIA,729,2023-09-19,18,17,7126-2167
1824,15,Blog,0,2025-11-05,15,7,112-2
1825,15,Blog,0,2025-11-11,6,12,647-22
1826,21,Video,1,2025-02-03,13,20,724-54
1827,21,video,5,2025-03-31,2,11,465-48
1828,6,socialmedia,5,2025-06-09,14,14,1739-68
1829,14,BLOG,2,2024-08-31,7,18,178-22
1830,48,Socialmedia,45,2024-09-16,4,5,1193-245
1831,9,VIDEO,402,2023-03-13,9,5,3517-1347
1832,24,Socialmedia,0,2025-11-14,1,16,279-5
1833,14,Newsletter,5,2025-01-09,17,1,972-70
1834,39,Newsletter,472,2023-12-14,9,14,6406-1474
1835,8,Blog,8,2025-04-10,9,4,1289-78
1836,28,Socialmedia,164,2023-03-01,17,20,3803-499
1837,5,blog,39,2023-04-09,12,16,1042-241
1838,42,Blog,0,2025-11-16,20,1,157-6
1839,29,Blog,4,2024-01-16,16,2,837-57
1840,32,Blog,774,2023-01-31,12,3,9107-1947
1841,27,Video,313,2023-05-08,6,5,2322-721
1842,39,Video,131,2023-12-19,20,16,3222-526
1843,7,VIDEO,0,2025-12-01,12,13,739-25
1844,26,socialmedia,0,2025-08-02,12,17,884-20
1845,2,Blog,1,2025-05-26,15,13,924-21
1846,7,Socialmedia,74,2023-11-15,3,16,955-296
1847,36,Socialmedia,0,2025-08-31,1,8,1043-13
1848,47,video,6,2025-01-04,2,11,1619-68
1849,32,newsletter,60,2024-09-09,16,1,2856-591
1850,47,video,997,2023-02-02,9,13,7877-2784
1851,14,blog,290,2024-01-18,17,7,6352-1232
1852,46,Video,4,2024-12-15,8,17,266-29
1853,47,Video,227,2023-01-28,5,13,7901-1266
1854,23,blog,7,2024-11-24,7,19,1904-164
1855,9,BLOG,129,2023-02-17,6,6,1746-523
1856,25,BLOG,2,2025-08-10,17,10,1267-41
1857,3,Newsletter,1,2025-06-18,9,14,423-18
1858,27,Video,0,2025-08-25,18,9,575-21
1859,16,Socialmedia,0,2025-08-28,2,4,205-6
1860,1,blog,1203,2023-05-29,15,16,7759-3142
1861,33,Socialmedia,0,2025-12-19,17,6,476-17
1862,5,VIDEO,0,2025-09-06,15,13,417-16
1863,29,newsletter,33,2024-10-15,9,14,3984-702
1864,9,Blog,166,2023-12-10,6,20,5207-1548
1865,39,Socialmedia,51,2024-02-04,1,17,781-226
1866,4,NEWSLETTER,12,2025-02-14,11,8,1459-110
1867,46,blog,126,2024-08-16,11,5,2772-567
1868,9,blog,61,2024-04-03,2,17,3875-494
1869,43,Newsletter,0,2025-09-14,5,16,342-4
1870,49,blog,300,2023-04-25,13,19,3178-819
1871,28,video,17,2024-07-18,13,15,1438-101
1872,40,Newsletter,223,2023-10-03,10,9,6584-1179
1873,19,Newsletter,0,2025-10-28,13,7,735-35
1874,22,VIDEO,175,2024-03-02,4,11,4160-839
1875,38,blog,85,2024-08-27,18,12,4208-483
1876,6,Video,1,2025-03-25,17,3,740-26
1877,14,Blog,0,2025-05-13,17,11,77-7
1878,10,Blog,272,2023-07-19,13,5,7350-770
1879,26,video,6,2025-01-09,4,5,2165-111
1880,50,Newsletter,0,2025-03-13,8,9,237-18
1881,19,video,24,2024-05-23,17,13,3848-369
1882,43,blog,0,2025-04-29,18,18,356-8
1883,45,Socialmedia,0,2025-08-12,12,7,237-5
1884,11,Blog,0,2025-09-24,18,15,113-4
1885,41,Newsletter,57,2024-04-30,18,10,3685-468
1886,13,video,63,2023-08-10,7,11,2366-396
1887,36,socialmedia,49,2024-06-01,16,4,1316-339
1888,15,video,0,2025-12-18,17,10,50-2
1889,48,VIDEO,0,2025-07-09,6,4,32-2
1890,40,blog,553,2023-09-04,8,15,7140-1615
1891,40,video,151,2023-12-30,16,2,4340-570
1892,20,socialmedia,0,2025-03-30,4,14,401-10
1893,42,SOCIALMEDIA,48,2024-08-05,8,20,1880-333
1894,34,socialmedia,262,2023-12-24,16,13,5488-1144
1895,50,Newsletter,254,2023-10-18,5,10,6292-1058
1896,33,Socialmedia,5,2024-11-24,1,3,866-96
1897,5,NEWSLETTER,4,2023-12-05,18,14,351-28
1898,14,blog,2,2025-03-22,19,7,542-33
1899,22,socialmedia,169,2023-05-13,9,14,2152-643
1900,45,SOCIALMEDIA,34,2024-07-05,1,3,868-205
1901,33,NEWSLETTER,7,2025-03-28,20,2,992-102
1902,13,Blog,87,2023-07-28,10,3,4584-907
1903,46,Newsletter,1,2025-09-12,20,16,680-21
1904,28,VIDEO,25,2023-10-07,3,10,3186-250
1905,27,Socialmedia,1016,2023-05-20,13,1,6524-2422
1906,25,SOCIALMEDIA,11,2025-03-20,1,15,1627-185
1907,9,blog,27,2024-02-21,5,17,791-200
1908,22,SOCIALMEDIA,2,2024-09-19,4,11,261-18
1909,23,Socialmedia,171,2023-12-31,12,15,5160-657
1910,36,socialmedia,44,2023-07-11,7,8,851-327
1911,38,NEWSLETTER,108,2023-04-08,5,14,3395-399
1912,43,Video,36,2023-09-05,8,10,1123-137
1913,28,newsletter,0,2025-07-09,4,7,509-9
1914,13,NEWSLETTER,142,2024-03-12,4,6,3935-1057
1915,17,Blog,167,2023-05-04,6,10,1556-465
1916,35,video,188,2024-03-02,14,15,5893-689
1917,38,newsletter,110,2023-12-05,6,18,6000-923
1918,4,Socialmedia,136,2023-12-29,2,12,5318-662
1919,32,blog,0,2025-09-22,7,9,589-18
1920,4,Newsletter,112,2024-04-17,8,8,5164-655
1921,11,socialmedia,4,2024-11-29,8,3,1300-58
1922,32,VIDEO,362,2023-03-11,16,13,9102-2705
1923,3,Socialmedia,0,2025-10-17,9,19,321-8
1924,17,Socialmedia,35,2024-08-10,16,12,1393-233
1925,47,Blog,7,2025-01-26,13,15,1324-169
1926,42,video,42,2024-09-21,7,12,3180-297
1927,44,Blog,33,2024-06-28,9,5,1833-274
1928,13,VIDEO,2,2025-06-14,5,17,452-39
1929,33,VIDEO,235,2023-10-10,16,6,4748-1178
1930,25,Video,22,2024-09-19,15,13,2303-490
1931,43,Socialmedia,501,2023-09-02,7,1,3953-1506
1932,28,Socialmedia,1,2025-07-19,4,15,1049-29
1933,33,Video,96,2023-10-02,11,20,6067-1230
1934,19,blog,205,2023-08-24,14,9,6707-868
1935,40,Video,0,2025-10-01,6,17,882-18
1936,32,blog,10,2025-02-14,5,7,2073-126
1937,14,Blog,0,2025-10-16,5,5,193-3
1938,33,Newsletter,28,2024-11-28,19,18,1532-267
1939,34,NEWSLETTER,25,2024-07-17,15,1,569-131
1940,38,Video,0,2025-11-17,6,7,207-4
1941,7,blog,14,2024-10-19,2,6,2908-195
1942,19,Video,249,2023-11-29,2,5,6758-1704
1943,48,video,3,2024-11-20,18,7,400-18
1944,41,VIDEO,2,2024-12-07,9,1,1396-54
1945,28,newsletter,121,2024-04-14,11,8,4996-1341
1946,4,Newsletter,7,2025-04-14,15,14,672-68
1947,3,newsletter,31,2023-10-22,15,1,423-115
1948,29,socialmedia,10,2024-08-24,1,4,1781-115
1949,40,Newsletter,0,2025-10-16,13,2,136-2
1950,35,Socialmedia,21,2024-10-04,16,13,1218-181
1951,21,Blog,165,2024-01-06,7,1,4890-1495
1952,33,Video,56,2024-04-17,9,8,1756-487
1953,47,Socialmedia,2,2024-03-17,13,11,472-35
1954,50,socialmedia,325,2023-08-06,20,19,7238-1239
1955,3,video,1,2025-08-11,10,12,1078-51
1956,41,blog,6,2025-01-05,7,8,496-45
1957,23,Newsletter,0,2025-09-17,18,6,220-3
1958,27,Newsletter,7,2025-04-14,16,9,1798-89
1959,31,socialmedia,160,2024-08-04,18,5,3700-768
1960,37,Socialmedia,0,2025-09-16,17,20,262-4
1961,44,blog,193,2023-10-25,12,20,6214-1844
1962,26,Socialmedia,53,2024-06-15,17,5,3736-311
1963,6,NEWSLETTER,0,2025-05-31,16,7,130-11
1964,7,Blog,50,2023-09-07,14,18,6270-563
1965,4,blog,59,2024-12-14,3,15,3239-491
1966,24,Newsletter,8,2025-05-26,4,11,1001-89
1967,14,SOCIALMEDIA,0,2025-11-01,11,20,358-7
1968,5,newsletter,41,2024-03-03,17,1,2101-204
1969,10,newsletter,78,2023-12-01,7,6,2369-568
1970,20,socialmedia,0,2025-11-13,5,4,580-12
1971,10,Socialmedia,0,2025-10-11,7,6,868-10
1972,18,Video,118,2024-02-10,14,6,4259-651
1973,41,BLOG,389,2023-06-28,10,7,5847-1018
1974,16,Blog,531,2023-04-28,8,8,5781-2252
1975,46,socialmedia,18,2024-07-10,13,10,1990-102
1976,41,Blog,72,2024-01-06,6,3,2323-389
1977,34,Socialmedia,138,2023-10-08,12,13,3602-1164
1978,19,newsletter,10,2024-09-20,9,8,689-124
1979,1,socialmedia,221,2023-06-02,18,14,1649-567
1980,35,newsletter,0,2025-11-14,17,11,827-34
1981,40,BLOG,10,2024-06-09,6,8,503-50
1982,15,VIDEO,30,2025-01-18,20,4,1988-291
1983,12,NEWSLETTER,0,2025-11-08,18,17,334-8
1984,7,NEWSLETTER,0,2025-04-15,1,10,378-21
1985,32,NEWSLETTER,87,2023-08-25,12,13,6273-531
1986,41,Newsletter,8,2025-04-25,1,20,2109-92
1987,10,Video,157,2024-04-28,8,6,2910-577
1988,21,SOCIALMEDIA,179,2023-08-16,9,12,6133-1979
1989,19,Socialmedia,13,2024-10-13,13,7,729-69
1990,32,socialmedia,0,2025-09-24,4,4,204-3
1991,8,Blog,0,2025-12-13,5,3,62-1
1992,31,VIDEO,141,2024-07-27,14,19,4186-640
1993,3,NEWSLETTER,26,2024-09-22,8,20,673-132
1994,33,blog,36,2024-10-18,8,8,2605-424
1995,46,Newsletter,1,2025-11-06,16,6,792-34
1996,25,Socialmedia,25,2024-07-29,11,10,1115-178
1997,39,Video,29,2024-01-17,11,11,1039-162
1998,29,Video,229,2023-09-25,12,16,3101-843
1999,30,Video,0,2025-09-11,5,1,601-11
2000,43,Blog,177,2024-01-30,17,8,4113-979
2001,14,SOCIALMEDIA,47,2024-12-22,1,2,3040-278
2002,9,Socialmedia,0,2025-10-12,3,18,905-22
2003,9,Newsletter,0,2025-10-10,18,4,66-2
2004,7,NEWSLETTER,12,2025-05-29,19,11,1464-130
2005,48,VIDEO,1,2025-12-22,14,8,673-30
2006,15,Newsletter,79,2023-07-29,19,12,593-235
2007,29,BLOG,1,2025-08-21,5,12,1140-38
2008,24,Video,47,2024-07-01,1,5,2457-424
2009,2,Socialmedia,222,2023-07-10,1,3,6357-1084
2010,39,Socialmedia,5,2025-02-14,4,4,1981-66
2011,20,blog,16,2024-10-28,5,16,1110-133
2012,35,Video,25,2024-04-19,7,9,863-90
2013,5,Video,0,2025-12-02,12,1,805-14
2014,38,Video,12,2025-02-01,6,1,2419-108
2015,23,Video,0,2025-03-19,15,15,394-28
2016,39,video,11,2025-06-06,13,16,1855-142
2017,6,blog,0,2025-11-26,16,5,779-36
2018,9,SOCIALMEDIA,285,2023-04-19,5,18,3754-1215
2019,39,newsletter,138,2023-12-12,1,2,6725-1225
2020,13,SOCIALMEDIA,48,2024-08-19,1,18,3895-375
2021,49,NEWSLETTER,0,2025-12-02,18,6,265-7
2022,8,socialmedia,158,2023-07-08,19,14,1522-468
2023,21,video,5,2025-02-27,12,19,1638-61
2024,27,Blog,2,2025-06-09,8,14,929-25
2025,16,Newsletter,1,2025-10-21,7,4,880-36
2026,16,Socialmedia,12,2024-05-27,13,3,857-179
2027,4,Socialmedia,5,2025-05-15,20,9,1665-89
2028,17,SOCIALMEDIA,3,2024-05-01,11,18,462-55
2029,14,Newsletter,0,2025-08-11,5,11,686-9
2030,7,socialmedia,318,2023-03-06,1,8,4036-1459
2031,15,SOCIALMEDIA,25,2024-06-05,16,1,537-96
2032,49,Video,7,2024-08-31,8,18,1199-137
2033,46,video,54,2024-08-29,16,13,4186-315
2034,28,Newsletter,16,2024-01-01,7,1,400-114
2035,21,Video,48,2023-11-29,19,10,4173-620
2036,23,Newsletter,1,2025-02-10,6,16,238-28
2037,16,Blog,306,2023-04-27,9,9,1991-784
2038,9,Newsletter,59,2023-10-01,2,7,1919-384
2039,15,Blog,13,2024-08-13,5,14,3641-257
2040,26,Video,0,2025-07-31,4,11,55-2
2041,43,Socialmedia,0,2025-06-06,10,15,338-15
2042,46,Blog,9,2025-04-30,8,14,2208-88
2043,28,Blog,60,2024-07-11,20,14,2851-515
2044,28,SOCIALMEDIA,46,2024-01-30,12,10,4893-591
2045,27,blog,14,2025-03-20,18,16,1350-173
2046,33,video,60,2023-08-29,13,18,6292-570
2047,13,NEWSLETTER,25,2024-07-20,19,8,2974-504
2048,8,NEWSLETTER,1,2025-10-31,15,12,816-40
2049,8,Video,7,2025-02-16,13,11,889-59
2050,22,BLOG,163,2024-01-25,2,2,2684-714
2051,38,video,320,2023-03-28,5,3,5150-1458
2052,44,socialmedia,112,2023-02-07,19,9,3082-348
2053,50,socialmedia,1,2025-11-05,15,1,836-32
2054,37,Video,430,2023-01-17,14,17,3560-1267
2055,34,Blog,855,2023-01-20,17,8,6236-2447
2056,22,NEWSLETTER,4,2024-08-16,7,2,699-50
2057,5,Newsletter,11,2024-04-21,12,3,480-56
2058,37,BLOG,157,2023-08-20,15,19,3086-848
2059,2,newsletter,23,2025-01-27,4,11,1677-187
2060,20,newsletter,266,2024-01-19,19,6,4801-1018
2061,21,Socialmedia,1,2025-05-04,18,8,847-79
2062,17,blog,19,2025-01-22,11,18,1874-233
2063,27,BLOG,390,2023-07-12,18,6,3226-1062
2064,32,blog,21,2025-02-04,13,10,2285-287
2065,50,SOCIALMEDIA,0,2025-09-28,14,1,60-1
2066,41,NEWSLETTER,123,2023-07-27,16,6,3200-580
2067,14,Video,0,2025-09-04,12,17,272-9
2068,23,blog,7,2025-01-25,16,20,2520-234
2069,14,Newsletter,485,2023-03-16,19,18,6408-1762
2070,41,newsletter,28,2024-01-13,5,5,3557-234
2071,48,BLOG,289,2023-03-08,11,5,7799-893
2072,7,Video,0,2025-12-08,6,3,573-13
2073,27,Video,53,2024-03-10,16,1,2036-363
2074,47,Newsletter,12,2023-05-04,16,2,115-35
2075,32,Blog,174,2023-07-10,6,1,7692-647
2076,9,Socialmedia,1190,2023-05-08,13,11,7961-3194
2077,46,blog,236,2023-11-04,6,17,3608-1008
2078,24,Newsletter,55,2023-11-01,14,8,4352-759
2079,19,Socialmedia,2,2025-07-05,18,7,1035-38
2080,36,Blog,282,2023-02-26,1,20,4610-1023
2081,41,SOCIALMEDIA,94,2024-02-15,9,2,4103-404
2082,49,newsletter,1,2025-09-04,11,1,723-22
2083,22,NEWSLETTER,208,2023-10-07,12,19,4685-752
2084,4,Socialmedia,205,2024-04-04,5,15,4661-1127
2085,8,SOCIALMEDIA,39,2023-08-03,10,13,2521-350
2086,14,Newsletter,63,2024-08-28,17,15,4123-349
2087,6,Blog,72,2024-06-27,8,16,2247-388
2088,45,blog,21,2024-12-26,16,6,1649-172
2089,19,socialmedia,102,2023-09-11,15,19,5554-514
2090,19,newsletter,0,2025-09-29,3,11,226-10
